StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,1.,2.,3.,3b,4._1,4._2,4._3,4._4,4._5,4._6,4b,5._1,5._2,5._3,5._4,5._5,5._6,5b,6.,7.,8.,9.,10.,11.,12.,13.
2022-02-16 16:03:39,2022-02-16 16:07:55,IP Address,53,255,False,2022-02-23 16:07:59,R_2fepZOIpeYNaIWX,qr,EN,"Salisbury ",Maryland,Car (own),,No difficulty,Some difficulty,Great difficulty,Some difficulty,Some difficulty,,,Daily,Occasionally,Occasionally,Occasionally,Occasionally,,,,,,,,,,
2022-02-23 16:07:54,2022-02-23 16:18:59,IP Address,100,665,True,2022-02-23 16:19:00,R_1erXf7HTh2qDv90,anonymous,EN,"Pocomoke City ",Maryland,Other,Family transportation,Some difficulty,No difficulty,Great difficulty,Great difficulty,,I do not care to use,,Daily,Occasionally,Occasionally,Weekly,Never,,,Weekly,Favorable,Favorable,Favorable,Train would be convenient inthis area.,Taxi's would be good morning n this area.,Yes,Bring more public transportation in this area
2022-02-23 16:31:01,2022-02-23 16:34:39,IP Address,100,218,True,2022-02-23 16:34:40,R_1gvTcUTzYq0U1OQ,anonymous,EN,Seaford,Delaware,Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,I do not care to use,,Daily,Occasionally,Occasionally,Occasionally,Never,Never,,Occasionally,Somewhat Favorable,Somewhat Favorable,Somewhat Favorable,"I see a lot of people walking on my route when driving and it would be nice if they can be safer on their trips ",,Yes,"The lack of different affordable transportation methods "
2022-02-23 16:56:17,2022-02-23 17:08:32,IP Address,100,734,True,2022-02-23 17:08:32,R_1kU47o0uIeosSC9,anonymous,EN,"Fairmount ",Md,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,No difficulty,No difficulty,Boat,Weekly,Never,Never,Never,Occasionally,Occasionally,Boat,Never,Somewhat Favorable,Somewhat Opposed,Neutral,,Local roads in residential areas wouldn’t accommodate also cost factor would out weigh its usefulness. No schools etc in area. Nine miles before getting to major route such as Rt.413,No,
2022-02-23 17:45:02,2022-02-23 17:47:27,IP Address,100,145,True,2022-02-23 17:47:27,R_2PulbV4Wj6Wc3wY,anonymous,EN,Deal Island,MD,Car (own),,No difficulty,,,,,,,Daily,Never,Never,Never,Occasionally,,,Never,Neutral,Neutral,Neutral,,,No,
2022-02-23 17:47:39,2022-02-23 17:51:34,IP Address,100,235,True,2022-02-23 17:51:34,R_3gRxq5F0BlDej2O,anonymous,EN,Parsonsburg,MD,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,No difficulty,,,,Never,Never,Never,Weekly,,,Never,Opposed,Favorable,Opposed,Rural traffic lanes are too narrow to be safe for bike riding.,I have no need for a train.,Yes,Wasting money on little used busses.
2022-02-23 18:07:14,2022-02-23 18:13:42,IP Address,100,387,True,2022-02-23 18:13:43,R_3Jr73IlBUQkqZCQ,anonymous,EN,salisbury,maryland,Car (own),,I do not care to use,I do not care to use,Great difficulty,I do not care to use,I do not care to use,,,Never,Never,Never,Never,Never,,,Never,Opposed,Opposed,Opposed,,I am retired and cannot afford another bill and this misuse of tax dollars that raises my taxes,Yes,would be another GOVERNMENT control over our lives and excuse to raise taxes
2022-02-23 18:09:38,2022-02-23 18:14:14,IP Address,100,275,True,2022-02-23 18:14:14,R_enhny4rmCnHWlaN,anonymous,EN,"Marion ","Maryland ",Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,I do not care to use,,Daily,Weekly,Occasionally,Occasionally,Daily,Never,,Occasionally,Favorable,Favorable,Favorable,"It would br great to have alternative modes of transportation.   We currently use our personnel transportation.  I have no problem using busses, taxis or trains at affordable rates to be more environmentally friendly. ",,,
2022-02-23 18:14:18,2022-02-23 18:16:42,IP Address,100,143,True,2022-02-23 18:16:42,R_1g6ms186syr74Sd,anonymous,EN,Marion,"Maryland ",Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,I do not care to use,,Daily,Weekly,Occasionally,Weekly,Weekly,Never,,Occasionally,Favorable,Favorable,Favorable,It would be great to have public transportation available that is more environmentally friendly!,,No,
2022-02-23 18:17:46,2022-02-23 18:24:09,IP Address,100,383,True,2022-02-23 18:24:09,R_246ssf1bu4heW71,anonymous,EN,Dover,Delaware,Bike,,No difficulty,No difficulty,Great difficulty,I do not care to use,Some difficulty,Some difficulty,Walking,Weekly,Occasionally,Occasionally,Never,Daily,Daily,Walking,Occasionally,Favorable,Favorable,Neutral,"I support public transportation--busses and passenger trains, and biking and walking.",,Yes,"I have a concern about the fees for public transportation. They shouldn't be high, should be ""subsidized"" by auto users."
2022-02-23 18:33:03,2022-02-23 18:34:59,IP Address,100,115,True,2022-02-23 18:34:59,R_1CvyPgYivDc1MXx,anonymous,EN,"Princess anne ",Md,Car (own),,Some difficulty,Some difficulty,Great difficulty,Great difficulty,Some difficulty,,,Daily,Occasionally,Occasionally,Occasionally,Occasionally,,,Daily,Favorable,Favorable,Somewhat Favorable,"Prefer public transportation but bus runs infrequently ",,No,
2022-02-23 18:33:22,2022-02-23 18:34:59,IP Address,100,97,True,2022-02-23 18:34:59,R_rkCmOsTha0dLNGF,anonymous,EN,"Salisbury ","MD ",Car (own),,Great difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,,Daily,Occasionally,Occasionally,Occasionally,Occasionally,,,Occasionally,Neutral,Neutral,Neutral,,,No,
2022-02-23 18:33:39,2022-02-23 18:35:05,IP Address,100,86,True,2022-02-23 18:35:05,R_1IZz9picV7zvLNC,anonymous,EN,Hebron,"Maryland ",Car (own),,No difficulty,I do not care to use,I do not care to use,No difficulty,I do not care to use,I do not care to use,,Daily,Daily,Daily,Weekly,Occasionally,Never,,Weekly,Favorable,Favorable,Favorable,,,No,
2022-02-23 18:33:08,2022-02-23 18:35:19,IP Address,100,130,True,2022-02-23 18:35:19,R_31WnQ0o9AYLDFpw,anonymous,EN,Crisfield,Maryland,Car (own),,No difficulty,Great difficulty,I do not care to use,Some difficulty,Some difficulty,I do not care to use,,Daily,Daily,Occasionally,Occasionally,Never,Never,,Weekly,Favorable,Somewhat Favorable,Favorable,,,Yes,Access in rural areas
2022-02-23 18:33:41,2022-02-23 18:35:33,IP Address,100,112,True,2022-02-23 18:35:33,R_2Ckv9uRwRg2UTHM,anonymous,EN,"Salisbury ",MD,Bus,,I do not care to use,Some difficulty,I do not care to use,I do not care to use,I do not care to use,,,Never,Daily,Never,Never,Never,,,Daily,Favorable,Favorable,Favorable,I want more transportation,,Yes,There is little Public Transport
2022-02-23 18:32:57,2022-02-23 18:35:34,IP Address,100,156,True,2022-02-23 18:35:34,R_22Jqiyr3hdpyd0p,anonymous,EN,Salisbury,Maryland,Car (own),,Some difficulty,Great difficulty,Great difficulty,Some difficulty,I do not care to use,I do not care to use,,Daily,Never,Never,Occasionally,Never,Never,,Weekly,Favorable,Favorable,Favorable,Trains would make getting from large areas on the eastern shore easier and more cost effective. A mainline from Annapolis to Salisbury with stops in Cambridge easton and Kent island would be a dream.,,Yes,Salibsury does not have a local bus transportation route and only relays on shore transit which is more regional.
2022-02-23 18:33:49,2022-02-23 18:35:34,IP Address,100,105,True,2022-02-23 18:35:35,R_307g5qwfSglNXdz,anonymous,EN,Salisbury,md,Car (own),,No difficulty,Great difficulty,Great difficulty,I do not care to use,Some difficulty,,,,Weekly,Weekly,Occasionally,Daily,,,Weekly,Favorable,Favorable,Somewhat Favorable,yes to trains and bikes!,,Yes,"not enough. we need more "
2022-02-23 18:33:49,2022-02-23 18:35:36,IP Address,100,107,True,2022-02-23 18:35:37,R_0CemhmxHSdDtamd,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,Some difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,Daily,Daily,Never,Never,Occasionally,Never,,Occasionally,Neutral,Somewhat Favorable,Somewhat Favorable,,,No,
2022-02-23 18:33:23,2022-02-23 18:35:47,IP Address,100,143,True,2022-02-23 18:35:47,R_3nT52kA6SwccpXk,anonymous,EN,Salisbury,Maryland,Car (own),,Some difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,Some difficulty,,Weekly,Occasionally,Occasionally,Occasionally,Daily,Never,,Occasionally,Favorable,Favorable,Favorable,"I believe that public transportation is something that should be accessible to all regardless of location, and this would free up traffic and travel times as well. ",,No,
2022-02-23 18:33:41,2022-02-23 18:35:51,IP Address,100,129,True,2022-02-23 18:35:51,R_3ktBzbhJ7uCAJsR,anonymous,EN,Greenwood,DE,Car (own),,No difficulty,Great difficulty,I do not care to use,Great difficulty,Great difficulty,I do not care to use,,Daily,Occasionally,Occasionally,Never,Never,,,Occasionally,Favorable,Somewhat Favorable,Somewhat Favorable,,,Yes,"We have little to no public transportation available "
2022-02-23 18:33:29,2022-02-23 18:35:52,IP Address,100,142,True,2022-02-23 18:35:53,R_2czQ5tyzTsxkZRs,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,,,,,,,Daily,I don't have a preference other than my car.,Occasionally,Somewhat Favorable,Somewhat Favorable,Neutral,"I understand that since I own a car that I am lucky and not everyone is as lucky. Inexpensive, reliable transportation could benefit many and I am not opposed to considering it.",,No,
2022-02-23 18:34:42,2022-02-23 18:36:25,IP Address,100,103,True,2022-02-23 18:36:25,R_Q4ebtvnErDTNbXP,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,I do not care to use,Some difficulty,I do not care to use,I do not care to use,,Daily,Never,Never,Weekly,Occasionally,Never,,Never,Neutral,Favorable,Somewhat Favorable,Biking is better for environment,,No,
2022-02-23 18:33:16,2022-02-23 18:36:35,IP Address,100,199,True,2022-02-23 18:36:36,R_29mDalUHIZaWGh3,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,,,Daily,Occasionally,Weekly,Weekly,Weekly,,,Weekly,Favorable,Favorable,Favorable,"A train system in Salisbury would make going home or visiting extended family in other states so much easier. Right now it is so difficult to get to salisbury unless you take multiple busses ",,No,
2022-02-23 18:35:55,2022-02-23 18:36:55,IP Address,100,60,True,2022-02-23 18:36:56,R_3KOeSXIFmjxOPgV,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23 18:33:21,2022-02-23 18:37:26,IP Address,100,245,True,2022-02-23 18:37:26,R_2ferChP2FqcFuLD,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,Some difficulty,I do not care to use,No difficulty,I do not care to use,,,Daily,Occasionally,Never,Occasionally,Occasionally,,,Occasionally,Favorable,Favorable,Somewhat Favorable,More accessibility to different modes of transportation allows for more people to more easily get to where they need and safely.,,No,
2022-02-23 18:37:00,2022-02-23 18:37:55,IP Address,100,54,True,2022-02-23 18:37:55,R_31a20kYCFNwQbxG,anonymous,EN,"Salisbury ",Md,Car (own),,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,Daily,Daily,Daily,Daily,Daily,,,Weekly,Somewhat Favorable,Neutral,Somewhat Opposed,,,,
2022-02-23 18:33:45,2022-02-23 18:38:31,IP Address,100,286,True,2022-02-23 18:38:32,R_1n8ecTQtM2gEPMS,anonymous,EN,"Salisbury ",Maryland,Car (own),,No difficulty,I do not care to use,Great difficulty,I do not care to use,Great difficulty,I do not care to use,,Occasionally,Weekly,Occasionally,Occasionally,Daily,Never,,Occasionally,Favorable,Favorable,Neutral,"I bike every day, bike lanes are important for safety and effective travel.",,Yes,"Pedestrians are unsafe walking in Salisbury-there needs to be better, safer, bike lanes, that are further away from the street."
2022-02-23 18:34:16,2022-02-23 18:38:48,IP Address,100,271,True,2022-02-23 18:38:48,R_1KpTBtAo1LZeCIm,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,Some difficulty,Great difficulty,No difficulty,Great difficulty,No difficulty,,Daily,Occasionally,Occasionally,Occasionally,Never,Daily,,Occasionally,Favorable,Neutral,Somewhat Favorable,It provides jobs but increases activity in my neighborhood,,Yes,"More easy to access and more stops with more times "
2022-02-23 18:34:04,2022-02-23 18:38:54,IP Address,100,289,True,2022-02-23 18:38:54,R_2tAl3WxlN1hOXKV,anonymous,EN,Fruitland,"Maryland ",Car (own),,No difficulty,I do not care to use,I do not care to use,Some difficulty,I do not care to use,I do not care to use,,Daily,Never,Never,Occasionally,Never,Never,,Occasionally,Neutral,Favorable,Somewhat Favorable,Bike Lane for safety,,No,
2022-02-23 18:33:27,2022-02-23 18:39:00,IP Address,100,332,True,2022-02-23 18:39:00,R_WiGVNarGn4HbUwV,anonymous,EN,Salisbury,Maryland,Car (carpool),,Great difficulty,Great difficulty,I do not care to use,Great difficulty,I do not care to use,I do not care to use,,Daily,Daily,Occasionally,Occasionally,Occasionally,,,Occasionally,Favorable,Favorable,Favorable,"Additional bike lanes would help low income individuals and students use the highway with less chances of being put in danger, if implemented properly. A train system would give so many the opportunity to travel further and with more ease than keeping track of bus routes. ",,Yes,"I know nothing about the bus system in Salisbury, and after living here for 2 years, I rarely seem to see them. "
2022-02-23 18:34:24,2022-02-23 18:39:07,IP Address,100,283,True,2022-02-23 18:39:07,R_1DG51iKE2XmCE7W,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,Some difficulty,Great difficulty,Some difficulty,Some difficulty,,,Daily,Weekly,Weekly,Occasionally,Occasionally,,,Weekly,Favorable,Favorable,Neutral,"Would love to see train service to the larger cities.  ",,Yes,"Would love to see fast public transport to Phili and DC - would use regularly.  Would also like to see service to Ocean City.  At least bus service, train would be better."
2022-02-23 18:37:16,2022-02-23 18:39:22,IP Address,100,125,True,2022-02-23 18:39:22,R_2TTz2EleLaIVuHM,anonymous,EN,Salisbury,Maryland,Other,Walk,Great difficulty,No difficulty,Great difficulty,I do not care to use,Some difficulty,Some difficulty,Not always safe walking areas,Daily,Daily,Never,Occasionally,Daily,Daily,,Never,Somewhat Opposed,Favorable,Somewhat Favorable,"It would be convenient to have safer bike lanes in more than just one spot on the common road near Salisbury’s campus. ","I’m not sure about any negative effects of passenger trains. ",No,
2022-02-23 18:34:36,2022-02-23 18:39:23,IP Address,100,287,True,2022-02-23 18:39:23,R_3DddEaRVZQgIs8N,anonymous,EN,"Salisbury ","Maryland ",Car (own),,I do not care to use,Some difficulty,Some difficulty,I do not care to use,I do not care to use,I do not care to use,,Daily,Daily,Occasionally,Occasionally,Never,Never,,Weekly,Favorable,Neutral,Somewhat Favorable,"Great opportunity to go home every weekend, driving two hours to and fro is discouraging ",,No,
2022-02-23 18:37:54,2022-02-23 18:39:47,IP Address,100,112,True,2022-02-23 18:39:47,R_3Gx52MEx6NZoeA4,anonymous,EN,delmar,"maryland ",Car (own),,No difficulty,I do not care to use,Great difficulty,I do not care to use,Great difficulty,,,,,,,Weekly,,,Daily,Somewhat Favorable,Favorable,Neutral,"i would love bike lanes. the passenger train thing is interesting, just not sure how it would work",,No,
2022-02-23 18:36:10,2022-02-23 18:39:58,IP Address,100,228,True,2022-02-23 18:39:59,R_2yrRprKY11FidqY,anonymous,EN,Baltimore,Maryland,Other,Walking because I don’t have a car and I can’t afford transportation and I have social anxiety.,Some difficulty,Some difficulty,Great difficulty,Some difficulty,I do not care to use,Some difficulty,Walking is strenuous but accessible. I’m also disabled so its becoming difficult to do.,Weekly,Occasionally,Occasionally,Weekly,Never,Daily,I walk everyday,Daily,Favorable,Favorable,Neutral,They are accessible or add inclusivity in transportation for others.,,No,
2022-02-23 18:35:46,2022-02-23 18:40:12,IP Address,100,265,True,2022-02-23 18:40:12,R_25GQYAWcd8xz0Pg,anonymous,EN,Delmar,"Delaware ",Car (own),,Some difficulty,Some difficulty,Great difficulty,Great difficulty,Great difficulty,,,Never,Daily,Daily,Never,Daily,,,Daily,Favorable,Favorable,Neutral,"More accessible public transportation would solve many issues with traffic in Salisbury. ",,No,
2022-02-23 18:39:03,2022-02-23 18:40:33,IP Address,100,89,True,2022-02-23 18:40:33,R_2Uc6qUkM5Ozb9cW,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,Daily,Never,Never,Never,Never,Never,,Never,Neutral,Neutral,Neutral,,,No,
